Frame          Left           Top            Right          Bottom         
3367           319            247            321            254            
3368           319            247            321            254            
3369           319            247            321            254            
3370           319            247            321            254            
3371           319            247            321            254            
3372           319            247            321            254            
3373           319            247            321            254            
3374           319            247            321            254            
3375           319            247            321            254            
3376           319            247            321            254            
3377           319            247            321            254            
3378           319            247            321            254            
3379           319            247            321            254            
3380           319            247            321            254            
3381           319            247            321            254            
3382           319            247            321            254            
3383           319            247            321            254            
3384           320            248            321            254            
3385           319            247            321            254            
3386           319            247            321            254            
3387           319            247            321            254            
3388           319            247            321            254            
3389           320            248            321            254            
3390           320            248            321            254            
3391           319            247            321            254            
3392           319            247            321            254            
3393           319            247            321            254            
3394           319            247            321            254            
3395           319            247            321            254            
3396           319            247            321            254            
3397           319            247            321            254            
3398           319            247            321            254            
3399           319            247            321            254            
3400           319            247            321            254            
3401           319            247            321            254            
3402           319            247            321            254            
3403           319            247            321            254            
3404           319            247            321            254            
3405           319            247            321            254            
3406           319            247            321            254            
3407           319            247            321            254            
3408           319            247            321            254            
3409           319            247            321            254            
3410           319            247            321            254            
3411           319            247            321            254            
3412           319            247            321            254            
3413           319            247            321            254            
3414           319            247            321            254            
3415           319            247            321            254            
3416           319            247            321            254            
3417           319            247            321            254            
3418           319            247            321            254            
3419           319            247            321            254            
3420           319            247            321            254            
3421           319            247            321            254            
3422           319            247            321            254            
3423           319            247            321            254            
3424           319            247            321            254            
3425           319            247            321            254            
3426           319            247            321            254            
3427           319            247            321            254            
3428           319            247            321            254            
3429           319            247            321            254            
3430           319            247            321            254            
3431           319            247            321            254            
3432           319            247            321            254            
3433           319            247            321            254            
3434           319            247            321            254            
3435           319            247            321            254            
3436           319            247            321            254            
3437           319            247            321            254            
3438           319            247            321            254            
3439           319            247            321            254            
3440           319            247            321            254            
3441           319            247            321            254            
3442           319            247            321            254            
3443           319            247            321            254            
3444           319            247            321            254            
3445           319            247            321            254            
3446           319            247            321            254            
3447           319            247            321            254            
3448           319            247            321            254            
3449           320            248            321            254            
3450           319            247            321            254            
3451           319            247            321            254            
3452           320            248            321            254            
3453           320            248            321            254            
3454           320            248            321            254            
3455           320            248            321            254            
3456           320            248            321            254            
3457           320            248            321            254            
3458           320            248            321            254            
3459           319            247            321            254            
3460           320            248            321            254            
3461           320            248            321            254            
3462           320            248            321            254            
3463           320            248            321            254            
3464           320            248            321            254            
3465           320            248            321            254            
3466           320            248            321            254            
3467           320            248            321            254            
3468           320            248            321            254            
3469           320            248            321            254            
3470           320            248            321            254            
3471           320            248            321            254            
3472           320            248            321            254            
3473           320            248            321            254            
3474           320            248            321            254            
3475           320            248            321            254            
3476           320            248            321            254            
3477           320            248            321            254            
3478           320            248            321            254            
3479           320            248            321            254            
3480           320            248            321            254            
3481           320            248            321            254            
3482           320            248            321            254            
3483           320            248            321            254            
3484           319            247            321            254            
3485           320            248            321            254            
3486           320            248            321            254            
3487           320            248            321            254            
3488           320            248            321            254            
3489           319            247            321            254            
3490           319            247            321            254            
3491           320            248            321            254            
3492           319            247            321            254            
3493           319            247            321            254            
3494           320            248            321            254            
3495           319            247            321            254            
3496           320            248            321            254            
3497           319            247            321            254            
3498           320            248            321            254            
3499           319            247            321            254            
3500           319            247            321            254            
3501           320            248            321            254            
3502           320            248            321            254            
3503           320            248            321            254            
3504           320            248            321            254            
3505           319            247            321            254            
3506           319            247            321            254            
3507           320            248            321            254            
3508           319            247            321            254            
3509           320            248            321            254            
3510           319            247            321            254            
3511           320            248            321            254            
3512           320            248            321            254            
3513           320            248            321            254            
3514           320            248            321            254            
3515           320            248            321            254            
3516           319            247            321            254            
3517           320            248            321            254            
3518           320            248            321            254            
3519           320            247            321            254            
3520           320            248            321            254            
3521           320            247            321            254            
3522           320            248            321            254            
3523           320            248            321            254            
3524           320            248            321            254            
3525           319            247            321            254            
3526           320            247            321            254            
3527           319            247            321            254            
3528           319            247            321            254            
3529           319            247            321            254            
3530           320            247            321            254            
3531           319            247            321            254            
3532           320            247            321            254            
3533           320            247            321            254            
3534           320            247            321            254            
3535           320            247            321            254            
3536           320            247            321            254            
3537           320            247            321            254            
3538           320            247            321            254            
3539           320            247            321            254            
3540           320            247            321            254            
3541           320            247            321            254            
3542           320            247            321            254            
3543           320            247            321            254            
3544           320            247            321            254            
3545           320            247            321            254            
3546           320            247            321            254            
3547           320            247            321            254            
3548           320            247            321            254            
3549           320            247            321            254            
3550           320            247            321            254            
3551           320            247            321            254            
3552           320            247            321            254            
3553           320            247            321            254            
3554           320            247            321            254            
3555           320            247            321            254            
3556           320            247            321            254            
3557           320            247            321            254            
3558           320            247            321            254            
3559           320            247            321            254            
3560           320            247            321            254            
3561           320            247            321            254            
3562           320            247            321            254            
3563           320            247            321            254            
3564           320            247            321            254            
3565           320            247            321            254            
3566           320            247            321            254            
3567           320            247            321            254            
3568           320            247            321            254            
3569           320            247            321            254            
3570           320            247            321            254            
3571           320            247            321            254            
3572           320            247            321            254            
3573           320            247            321            254            
3574           320            247            321            254            
3575           320            247            321            254            
3576           320            247            321            254            
3577           320            247            321            254            
3578           320            247            321            254            
3579           320            247            321            254            
3580           320            247            321            254            
3581           320            247            321            254            
3582           320            247            321            254            
3583           320            247            321            254            
3584           320            247            321            254            
3585           320            247            321            254            
3586           320            247            321            254            
3587           320            247            321            254            
3588           320            247            321            254            
3589           320            247            321            254            
3590           320            247            321            254            
3591           320            247            321            254            
3592           320            247            321            254            
3593           320            247            321            254            
3594           320            247            321            254            
3595           320            247            321            254            
3596           320            247            321            254            
3597           320            247            321            254            
3598           320            247            321            254            
3599           320            247            321            254            
3600           320            247            321            254            
3601           320            247            321            254            
3602           320            247            321            254            
3603           320            247            321            254            
3604           320            247            321            254            
3605           320            247            321            254            
3606           320            247            321            254            
3607           320            247            321            254            
3608           320            247            321            254            
3609           320            247            321            254            
3610           320            247            321            254            
3611           320            247            321            254            
3612           320            247            321            254            
3613           320            247            321            254            
3614           319            247            321            254            
3615           320            247            321            254            
3616           320            247            321            254            
3617           320            247            321            254            
3618           320            247            321            254            
3619           320            247            321            254            
3620           320            247            321            254            
3621           319            247            321            254            
3622           320            247            321            254            
3623           319            247            321            254            
3624           320            247            321            254            
3625           319            247            321            254            
3626           320            247            321            254            
3627           320            247            321            254            
3628           319            247            321            254            
3629           320            247            321            254            
3630           319            247            321            254            
3631           319            247            321            254            
3632           319            247            321            254            
3633           319            247            321            254            
3634           319            247            321            254            
3635           319            247            321            254            
3636           319            247            321            254            
3637           319            247            321            254            
3638           319            247            321            254            
3639           319            247            321            254            
3640           319            247            321            254            
3641           319            247            321            254            
3642           319            247            321            254            
3643           319            247            321            254            
3644           319            247            321            254            
3645           319            247            321            254            
3646           319            247            321            254            
3647           319            247            321            254            
3648           319            247            321            254            
3649           319            247            321            254            
3650           319            247            321            254            
3651           319            247            321            254            
3652           319            247            321            254            
3653           319            247            321            254            
3654           319            247            321            254            
3655           319            247            321            254            
3656           319            247            321            254            
3657           319            247            321            254            
3658           319            247            321            254            
3659           319            247            321            254            
3660           319            247            321            254            
3661           319            247            321            254            
3662           319            247            321            254            
3663           319            247            321            254            
3664           319            247            321            254            
3665           319            247            321            254            
3666           319            247            321            254            
3667           320            247            321            254            
3668           320            247            321            254            
3669           320            247            321            254            
3670           320            247            321            254            
3671           320            247            321            254            
3672           320            247            321            254            
3673           320            247            321            254            
3674           320            247            321            254            
3675           320            247            321            254            
3676           320            247            321            254            
3677           320            247            321            254            
3678           320            247            321            254            
3679           320            247            321            254            
3680           320            247            321            254            
3681           320            247            321            254            
3682           320            247            321            254            
3683           320            247            321            254            
3684           320            247            321            254            
3685           320            247            321            254            
3686           320            247            321            254            
3687           320            247            321            254            
3688           320            247            321            254            
3689           320            247            321            254            
3690           320            247            321            254            
3691           320            247            321            254            
3692           320            247            321            254            
3693           320            247            321            254            
3694           320            247            321            254            
3695           320            247            321            254            
3696           320            247            321            254            
3697           319            247            321            254            
3698           319            247            321            254            
3699           319            247            321            254            
3700           319            247            321            254            
3701           319            247            321            254            
3702           319            247            321            254            
3703           319            247            321            254            
3704           319            247            321            254            
3705           319            247            321            254            
3706           320            247            321            254            
3707           320            247            321            254            
3708           320            247            321            254            
3709           320            247            321            254            
3710           320            247            321            254            
3711           320            247            321            254            
3712           320            247            321            254            
3713           320            247            321            254            
3714           319            247            321            254            
3715           319            247            321            254            
3716           319            247            321            254            
3717           319            247            321            254            
3718           319            247            321            254            
3719           319            247            321            254            
3720           319            247            321            254            
3721           319            247            321            254            
3722           319            247            321            254            
3723           319            247            321            254            
3724           319            247            321            254            
3725           319            247            321            254            
3726           319            247            321            254            
3727           319            247            321            254            
3728           319            247            321            254            
3729           319            247            321            254            
3730           319            247            321            254            
3731           319            247            321            254            
3732           319            247            321            254            
3733           319            247            321            254            
3734           319            247            321            254            
3735           319            247            321            254            
3736           319            247            321            254            
3737           319            247            321            254            
3738           319            247            321            254            
3739           319            247            321            254            
3740           319            247            321            254            
3741           319            247            321            254            
3742           319            247            321            254            
3743           319            247            321            254            
3744           319            247            321            254            
3745           319            247            321            254            
3746           319            247            321            254            
3747           319            247            321            254            
3748           319            247            321            254            
3749           319            247            321            254            
3750           319            247            321            254            
3751           319            247            321            254            
3752           319            247            321            254            
3753           319            247            321            254            
3754           319            247            321            254            
3755           319            247            321            254            
3756           319            247            321            254            
3757           319            247            321            254            
3758           319            247            321            254            
3759           319            247            321            254            
3760           319            247            321            254            
3761           319            247            321            254            
3762           319            247            321            254            
3763           319            247            321            254            
3764           320            247            321            254            
3765           319            247            321            254            
3766           320            247            321            254            
3767           320            247            321            254            
3768           319            247            321            254            
3769           319            247            321            254            
3770           319            247            321            254            
3771           319            247            321            254            
3772           320            247            321            254            
3773           320            247            321            254            
3774           320            247            321            254            
3775           320            247            321            254            
3776           320            247            321            254            
3777           320            247            321            254            
3778           320            247            321            254            
3779           320            247            321            254            
3780           320            247            321            254            
3781           320            247            321            254            
3782           320            247            321            254            
3783           320            247            321            254            
3784           320            247            321            254            
3785           320            247            321            254            
3786           320            247            321            254            
3787           320            247            321            254            
3788           320            247            321            254            
3789           320            247            321            254            
3790           320            247            321            254            
3791           320            247            321            254            
3792           320            247            321            254            
3793           320            247            321            254            
3794           320            247            321            254            
3795           320            247            321            254            
3796           320            247            321            254            
3797           320            247            321            254            
3798           320            247            321            254            
3799           320            247            321            254            
3800           320            247            321            254            
3801           320            247            321            254            
3802           320            247            321            254            
3803           320            247            321            254            
3804           320            247            321            254            
3805           320            247            321            254            
3806           320            247            321            254            
3807           320            247            321            254            
3808           320            247            321            254            
3809           320            247            321            254            
3810           320            247            321            254            
3811           320            247            321            254            
3812           320            247            321            254            
3813           320            247            321            254            
3814           320            247            321            254            
3815           320            247            321            254            
3816           320            247            321            254            
3817           320            247            321            254            
3818           320            247            321            254            
3819           320            247            321            254            
3820           320            247            321            254            
3821           320            247            321            254            
3822           320            247            321            254            
3823           320            247            321            254            
3824           320            247            321            254            
3825           320            247            321            254            
3826           320            247            321            254            
3827           320            247            321            254            
3828           319            247            321            254            
3829           320            247            321            254            
3830           319            247            321            254            
3831           320            247            321            254            
3832           319            247            321            254            
3833           320            247            321            254            
3834           319            247            321            254            
3835           320            247            321            254            
3836           319            247            321            254            
3837           320            247            321            254            
3838           320            247            321            254            
3839           320            247            321            254            
3840           319            247            321            254            
3841           320            247            321            254            
3842           319            247            321            254            
3843           319            247            321            254            
3844           320            247            321            254            
3845           319            247            321            254            
3846           320            247            321            254            
3847           319            247            321            254            
3848           320            247            321            254            
3849           320            247            321            254            
3850           320            247            321            254            
3851           319            247            321            254            
3852           320            247            321            254            
3853           319            247            321            254            
3854           320            247            321            254            
3855           320            247            321            254            
3856           319            247            321            254            
3857           320            247            321            254            
3858           319            247            321            254            
3859           320            247            321            254            
3860           319            247            321            254            
3861           319            247            321            254            
3862           319            247            321            254            
3863           319            247            321            254            
3864           319            247            321            254            
3865           319            247            321            254            
3866           319            247            321            254            
3867           319            247            321            254            
3868           319            247            321            254            
3869           319            247            321            254            
3870           319            247            321            254            
3871           319            247            321            254            
3872           319            247            321            254            
3873           319            247            321            254            
3874           319            247            321            254            
3875           319            247            321            254            
3876           319            247            321            254            
3877           319            247            321            254            
3878           319            247            321            254            
3879           319            247            321            254            
3880           319            247            321            254            
3881           319            247            321            254            
3882           319            247            321            254            
3883           319            247            321            254            
3884           319            247            321            254            
3885           319            247            321            254            
3886           319            247            321            254            
3887           319            247            321            254            
3888           319            247            321            254            
3889           319            247            321            254            
3890           319            247            321            254            
3891           319            247            321            254            
3892           319            247            321            254            
3893           319            247            321            254            
3894           319            247            321            254            
3895           319            247            321            254            
3896           319            247            321            254            
3897           319            247            321            254            
3898           319            247            321            254            
3899           319            247            321            254            
3900           319            247            321            254            
3901           319            247            321            254            
3902           319            247            321            254            
3903           319            247            321            254            
3904           319            247            321            254            
3905           319            247            321            254            
3906           319            247            321            254            
3907           319            247            321            254            
3908           319            247            321            254            
3909           319            247            321            254            
3910           319            247            321            254            
3911           319            247            321            254            
3912           319            247            321            254            
3913           319            247            321            254            
3914           320            247            321            254            
3915           319            247            321            254            
3916           320            247            321            254            
3917           319            247            321            254            
3918           319            247            321            254            
3919           319            247            321            254            
3920           319            247            321            254            
3921           320            247            321            254            
3922           320            247            321            254            
3923           319            247            321            254            
3924           319            247            321            254            
3925           319            247            321            254            
3926           319            247            321            254            
3927           320            247            321            254            
3928           319            247            321            254            
3929           320            247            321            254            
3930           319            247            321            254            
3931           319            247            321            254            
3932           320            247            321            254            
3933           319            247            321            254            
3934           320            247            321            254            
3935           319            247            321            254            
3936           319            247            321            254            
3937           319            247            321            254            
3938           320            247            321            254            
3939           319            247            321            254            
3940           320            247            321            254            
3941           319            247            321            254            
3942           320            247            321            254            
3943           319            247            321            254            
3944           319            247            321            254            
3945           320            247            321            254            
3946           320            247            321            254            
3947           319            247            321            254            
3948           320            247            321            254            
3949           319            247            321            254            
3950           319            247            321            254            
3951           320            247            321            254            
3952           319            247            321            254            
3953           320            247            321            254            
3954           319            247            321            254            
3955           320            247            321            254            
3956           319            247            321            254            
3957           319            247            321            254            
3958           320            247            321            254            
3959           319            247            321            254            
