Frame          Left           Top            Right          Bottom         
6229           323            255            325            262            
6230           323            255            326            262            
6231           323            255            326            262            
6232           323            255            326            262            
6233           323            255            326            262            
6234           323            256            326            263            
6235           324            256            326            263            
6236           324            256            327            263            
6237           324            256            327            263            
6238           324            256            327            263            
6239           324            257            327            263            
6240           324            257            327            264            
6241           325            257            328            264            
6242           325            257            328            264            
6243           325            257            328            264            
6244           325            257            328            264            
6245           325            257            328            264            
6246           325            258            328            264            
6247           325            258            328            264            
6248           325            258            328            265            
6249           325            258            328            265            
6250           325            258            328            265            
6251           325            258            328            265            
6252           325            258            328            265            
6253           325            258            328            265            
6254           325            258            328            265            
6255           325            258            328            265            
6256           325            258            328            265            
6257           325            258            327            265            
6258           325            258            328            265            
6259           324            258            327            265            
6260           324            257            327            264            
6261           324            257            327            264            
6262           324            257            327            264            
6263           324            257            327            264            
6264           324            257            326            264            
6265           323            257            326            264            
6266           323            257            326            263            
6267           323            257            326            263            
6268           322            256            325            263            
6269           322            256            325            263            
6270           322            256            325            263            
6271           321            256            324            263            
6272           321            255            324            262            
6273           321            255            324            262            
6274           321            255            324            262            
6275           320            255            323            261            
6276           320            254            323            261            
6277           319            254            323            261            
6278           319            254            322            261            
6279           319            254            322            261            
6280           319            254            322            261            
6281           319            254            322            260            
6282           318            253            321            260            
6283           318            253            321            260            
6284           318            253            321            260            
6285           318            253            320            260            
6286           317            253            320            259            
6287           317            252            320            259            
6288           317            252            320            259            
6289           317            252            320            259            
6290           316            252            319            259            
6291           316            252            319            258            
6292           316            252            319            258            
6293           316            251            319            258            
6294           315            251            318            258            
6295           315            251            318            258            
6296           315            251            318            258            
6297           315            251            318            258            
6298           315            251            318            258            
6299           315            251            318            258            
6300           314            251            317            257            
6301           314            250            317            257            
6302           314            250            317            257            
6303           314            250            317            257            
6304           314            250            317            257            
6305           314            250            317            257            
6306           314            250            317            257            
6307           314            250            317            257            
6308           314            250            317            257            
6309           314            250            317            257            
6310           314            250            317            257            
6311           314            250            317            257            
6312           314            250            317            257            
6313           314            250            317            257            
6314           314            250            317            257            
6315           314            250            317            257            
6316           314            250            317            257            
6317           315            250            317            257            
6318           314            250            317            257            
6319           314            250            318            257            
6320           315            250            318            257            
6321           315            250            318            257            
6322           315            250            318            257            
6323           315            250            318            257            
6324           315            250            318            257            
6325           315            250            318            257            
6326           315            250            318            257            
6327           315            250            318            257            
6328           315            250            318            257            
6329           315            251            318            258            
6330           316            251            318            258            
6331           316            251            318            258            
6332           316            251            318            258            
6333           316            251            319            258            
6334           316            251            319            258            
6335           316            251            319            258            
6336           316            251            319            258            
6337           316            251            319            258            
6338           316            251            319            258            
6339           316            251            319            258            
6340           316            251            319            258            
6341           317            251            319            258            
6342           317            251            319            258            
6343           317            251            319            258            
6344           317            251            320            258            
6345           317            251            320            258            
6346           317            251            320            258            
6347           317            251            320            258            
6348           317            251            320            258            
6349           317            251            320            258            
6350           317            251            320            258            
6351           317            251            320            258            
6352           317            251            320            258            
6353           317            251            320            258            
6354           317            251            320            258            
6355           317            251            320            258            
6356           317            251            320            258            
6357           317            251            320            258            
6358           317            252            320            258            
6359           317            252            320            258            
6360           317            252            320            259            
6361           317            252            320            259            
6362           317            252            320            259            
6363           318            252            320            259            
6364           318            252            320            259            
6365           318            252            320            259            
6366           318            252            321            259            
6367           318            252            321            259            
6368           318            252            321            259            
6369           318            252            321            259            
6370           318            252            321            259            
6371           318            252            321            259            
6372           318            252            321            259            
6373           318            252            321            259            
6374           318            252            321            259            
6375           318            252            321            259            
6376           318            252            321            259            
6377           318            252            321            259            
6378           318            252            321            259            
6379           318            252            321            259            
6380           318            252            321            259            
6381           318            252            321            259            
6382           318            252            321            259            
6383           318            252            321            259            
6384           318            252            321            259            
6385           318            252            321            259            
6386           318            252            321            259            
6387           318            252            321            259            
6388           318            252            321            259            
6389           318            252            321            259            
6390           318            252            321            259            
6391           318            252            321            259            
6392           318            252            321            259            
6393           318            252            321            259            
6394           318            252            321            259            
6395           318            252            321            259            
6396           318            252            321            259            
6397           318            252            321            259            
6398           318            252            321            259            
6399           318            252            321            259            
6400           318            252            321            259            
6401           318            252            321            259            
6402           318            252            321            259            
6403           318            252            321            259            
6404           318            252            321            259            
6405           318            252            321            259            
6406           318            252            321            259            
6407           318            252            321            258            
6408           318            252            321            258            
6409           318            252            321            258            
6410           318            252            321            258            
6411           318            252            321            258            
6412           318            252            321            258            
6413           318            252            321            258            
6414           318            252            321            258            
6415           318            252            321            258            
6416           318            252            321            258            
6417           318            252            321            258            
6418           318            252            321            258            
6419           318            252            321            258            
6420           318            252            321            258            
6421           318            252            321            258            
6422           318            252            321            258            
6423           318            252            321            258            
6424           318            252            321            258            
6425           318            252            321            258            
6426           318            252            321            258            
6427           318            252            321            258            
6428           318            252            321            258            
6429           318            252            321            258            
6430           317            252            320            258            
6431           317            252            320            258            
6432           317            252            320            258            
6433           317            252            320            258            
6434           317            252            320            258            
6435           317            252            320            258            
6436           317            252            320            258            
6437           317            252            320            258            
6438           317            252            320            258            
6439           317            252            320            258            
6440           317            252            320            258            
6441           317            252            320            258            
6442           317            252            320            258            
6443           317            252            320            258            
6444           317            251            320            258            
6445           317            251            320            258            
6446           317            251            320            258            
6447           317            251            320            258            
6448           317            251            320            258            
6449           317            251            320            258            
6450           317            251            320            258            
6451           317            251            320            258            
6452           317            251            320            258            
6453           317            251            320            258            
6454           317            251            320            258            
6455           317            251            320            258            
6456           317            251            320            258            
6457           317            251            320            258            
6458           317            251            320            258            
6459           317            251            320            258            
6460           317            251            320            258            
6461           317            251            320            258            
6462           317            251            320            258            
6463           317            251            320            258            
6464           317            251            320            258            
6465           317            251            320            258            
6466           317            251            320            258            
6467           317            251            320            258            
6468           317            251            320            258            
6469           317            251            320            258            
6470           317            251            320            258            
6471           317            251            320            258            
6472           317            251            320            258            
6473           317            251            320            258            
6474           317            251            320            258            
6475           317            251            320            258            
6476           317            251            320            258            
6477           317            251            320            258            
6478           317            251            320            258            
6479           317            251            320            258            
6480           317            251            320            258            
6481           317            251            320            258            
6482           317            251            320            258            
6483           317            251            320            258            
6484           317            251            320            258            
6485           317            251            320            258            
6486           317            251            320            258            
6487           317            251            320            258            
6488           317            251            320            258            
6489           317            251            320            258            
6490           317            251            320            258            
6491           317            251            320            258            
6492           317            251            320            258            
6493           317            251            320            258            
6494           317            251            320            258            
6495           317            251            320            258            
6496           317            251            320            258            
6497           317            251            320            258            
6498           317            251            320            258            
6499           317            251            320            258            
6500           317            251            320            258            
6501           317            251            320            258            
6502           317            251            320            258            
6503           317            251            320            258            
6504           317            251            320            258            
6505           317            251            320            258            
6506           317            251            320            258            
6507           317            251            320            258            
6508           317            251            320            258            
6509           317            251            320            258            
6510           317            251            320            258            
6511           317            251            320            258            
6512           317            251            320            258            
6513           317            251            320            258            
6514           317            251            320            258            
6515           317            251            320            258            
6516           317            251            320            258            
6517           317            251            320            258            
6518           317            251            320            258            
6519           317            251            320            258            
6520           317            251            320            258            
6521           317            251            320            258            
6522           317            251            320            258            
6523           317            251            320            258            
6524           317            251            320            258            
6525           317            251            320            258            
6526           317            251            320            258            
6527           317            251            320            258            
6528           317            251            320            258            
6529           317            251            320            258            
6530           317            251            320            258            
6531           317            251            320            258            
6532           317            251            320            258            
6533           317            251            320            258            
6534           317            251            320            258            
6535           317            251            320            258            
6536           317            251            320            258            
6537           317            251            320            258            
6538           317            251            320            258            
6539           317            251            320            258            
6540           317            251            320            258            
6541           317            251            320            258            
6542           317            251            320            258            
6543           317            251            320            258            
6544           317            251            320            258            
6545           317            251            320            258            
6546           317            251            320            258            
6547           317            251            320            258            
6548           317            251            320            258            
6549           317            251            320            258            
6550           317            251            320            258            
6551           317            251            320            258            
6552           317            251            320            258            
6553           317            251            320            258            
6554           317            251            320            258            
6555           317            251            320            258            
6556           317            251            320            258            
6557           317            251            320            258            
6558           317            251            320            258            
6559           317            251            320            258            
6560           317            251            320            258            
6561           317            251            320            258            
6562           317            251            320            258            
6563           317            251            320            258            
6564           317            251            320            258            
6565           317            251            320            258            
6566           317            251            320            258            
6567           317            251            320            258            
6568           317            251            320            258            
6569           317            251            320            258            
6570           317            251            320            258            
6571           317            251            320            258            
6572           317            251            320            258            
6573           317            251            320            258            
6574           317            251            320            258            
6575           317            251            320            258            
6576           317            251            320            258            
6577           317            251            320            258            
6578           317            251            320            258            
6579           317            251            320            258            
6580           317            251            320            258            
6581           317            251            320            258            
6582           317            251            320            258            
6583           317            251            320            258            
6584           317            251            320            258            
6585           317            251            320            258            
6586           317            251            320            258            
6587           317            251            320            258            
6588           317            251            320            258            
6589           317            251            320            258            
6590           317            251            320            258            
6591           317            251            320            258            
6592           317            251            320            258            
6593           317            251            320            258            
6594           317            251            320            258            
6595           317            251            320            258            
6596           317            251            320            258            
6597           317            251            320            258            
6598           317            251            320            258            
6599           317            251            320            258            
6600           317            251            320            258            
6601           317            251            320            258            
6602           317            251            320            258            
6603           317            251            320            258            
6604           317            251            320            258            
6605           317            251            320            258            
6606           317            251            320            258            
6607           317            251            320            258            
6608           317            251            320            258            
6609           317            251            320            258            
6610           317            251            320            258            
6611           317            251            320            258            
6612           317            251            320            258            
6613           317            251            320            258            
6614           317            251            320            258            
6615           317            251            320            258            
6616           317            251            320            258            
6617           317            251            320            258            
6618           317            251            320            258            
6619           317            251            320            258            
6620           317            251            320            258            
6621           317            251            320            258            
6622           317            251            320            258            
6623           317            251            320            258            
6624           317            251            320            258            
6625           317            251            320            258            
6626           317            251            320            258            
6627           317            251            320            258            
6628           317            251            320            258            
6629           317            251            320            258            
6630           317            251            320            258            
6631           317            251            320            258            
6632           317            251            320            258            
6633           317            251            320            258            
6634           317            251            320            258            
6635           317            251            320            258            
6636           317            251            320            258            
6637           317            251            320            258            
6638           317            251            320            258            
6639           317            251            320            258            
6640           317            251            320            258            
6641           317            251            320            258            
6642           317            251            320            258            
6643           317            251            320            258            
6644           317            251            320            258            
6645           317            251            320            258            
6646           317            251            320            258            
6647           317            251            320            258            
6648           317            251            320            258            
6649           317            251            320            258            
6650           317            251            320            258            
6651           317            251            320            258            
6652           317            251            320            258            
6653           317            251            320            258            
6654           317            251            320            258            
6655           317            251            320            258            
6656           317            251            320            258            
6657           317            251            320            258            
6658           317            251            320            258            
6659           317            251            320            258            
6660           317            251            320            258            
6661           317            251            320            258            
6662           317            251            320            258            
6663           317            251            320            258            
6664           317            251            320            258            
6665           317            251            320            258            
6666           317            251            320            258            
6667           317            251            320            258            
6668           317            251            320            258            
6669           317            251            320            258            
6670           317            251            320            258            
6671           317            251            320            258            
6672           317            251            320            258            
6673           317            251            320            258            
6674           317            251            320            258            
6675           317            251            320            258            
6676           317            251            320            258            
6677           317            251            320            258            
6678           317            251            320            258            
6679           317            251            320            258            
6680           317            251            320            258            
6681           317            251            320            258            
6682           317            251            320            258            
6683           317            251            320            258            
6684           317            251            320            258            
6685           317            251            320            258            
6686           317            251            320            258            
6687           317            251            320            258            
6688           317            251            320            258            
6689           317            251            320            258            
6690           317            251            320            258            
6691           317            251            320            258            
6692           317            251            320            258            
6693           317            251            320            258            
6694           317            251            320            258            
6695           317            251            320            258            
6696           317            251            320            258            
6697           317            251            320            258            
6698           317            251            320            258            
6699           317            251            320            258            
6700           317            251            320            258            
6701           317            251            320            258            
6702           317            251            320            258            
6703           317            251            320            258            
6704           317            251            320            258            
6705           317            251            320            258            
6706           317            251            320            258            
6707           317            251            320            258            
6708           317            251            320            258            
6709           317            251            320            258            
6710           317            251            320            258            
6711           317            251            320            258            
6712           317            251            320            258            
6713           317            251            320            258            
6714           317            251            320            258            
6715           317            251            320            258            
6716           317            251            320            258            
6717           317            251            320            258            
6718           317            251            320            258            
6719           317            251            320            258            
6720           317            251            320            258            
6721           317            251            320            258            
6722           317            251            320            258            
6723           317            251            320            258            
6724           317            251            320            258            
6725           317            251            320            258            
6726           317            251            320            258            
6727           317            251            320            258            
6728           317            251            320            258            
6729           317            251            320            258            
6730           317            251            320            258            
6731           317            251            320            258            
6732           317            251            320            258            
6733           317            251            320            258            
6734           317            251            320            258            
6735           317            251            320            258            
6736           317            251            320            258            
6737           317            251            320            258            
6738           317            251            320            258            
6739           317            251            320            258            
6740           317            251            320            258            
6741           317            251            320            258            
6742           317            251            320            258            
6743           317            251            320            258            
6744           317            251            320            258            
6745           317            251            320            258            
6746           317            251            320            258            
6747           317            251            320            258            
6748           317            251            320            258            
6749           317            251            320            258            
6750           317            251            320            258            
6751           317            251            320            258            
6752           317            251            320            258            
6753           317            251            320            258            
6754           317            251            320            258            
6755           317            251            320            258            
6756           317            251            320            258            
6757           317            251            320            258            
6758           317            251            320            258            
6759           317            251            320            258            
6760           317            251            320            258            
6761           317            251            320            258            
6762           317            251            320            258            
6763           317            251            320            258            
6764           317            251            320            258            
6765           317            251            320            258            
6766           317            251            320            258            
6767           317            251            320            258            
6768           317            251            320            258            
6769           317            251            320            258            
6770           317            251            320            258            
6771           317            251            320            258            
6772           317            251            320            258            
6773           317            251            320            258            
6774           317            251            320            258            
6775           317            251            320            258            
6776           317            251            320            258            
6777           317            251            320            258            
6778           317            251            320            258            
6779           317            251            320            258            
6780           317            251            320            258            
6781           317            251            320            258            
6782           317            251            320            258            
6783           317            251            320            258            
6784           317            251            320            258            
6785           317            251            320            258            
6786           317            251            320            258            
6787           317            251            320            258            
6788           317            251            320            258            
6789           317            251            320            258            
6790           317            251            320            258            
6791           317            251            320            258            
6792           317            251            320            258            
6793           317            251            320            258            
6794           317            251            320            258            
6795           317            251            320            258            
6796           317            251            320            258            
6797           317            251            320            258            
6798           317            251            320            258            
6799           317            251            320            258            
6800           317            251            320            258            
6801           317            251            320            258            
6802           317            251            320            258            
6803           317            251            320            258            
6804           317            251            320            258            
6805           317            251            320            258            
6806           317            251            320            258            
6807           317            251            320            258            
6808           317            251            320            258            
6809           317            251            320            258            
6810           317            251            320            258            
6811           317            251            320            258            
6812           317            251            320            258            
6813           317            251            320            258            
6814           317            251            320            258            
6815           317            251            320            258            
6816           317            251            320            258            
6817           317            251            320            258            
6818           317            251            320            258            
6819           317            251            320            258            
6820           317            251            320            258            
6821           317            251            320            258            
