Frame          Left           Top            Right          Bottom         
2275           319            255            320            255            
2276           319            255            320            256            
2277           319            255            320            255            
2278           319            255            320            255            
2279           319            255            320            255            
2280           319            255            320            255            
2281           319            255            320            255            
2282           319            255            320            255            
2283           319            255            320            255            
2284           319            255            320            255            
2285           319            255            320            255            
2286           319            255            320            255            
2287           319            255            320            255            
2288           319            255            320            255            
2289           319            255            320            255            
2290           319            255            320            255            
2291           319            255            320            255            
2292           319            255            320            255            
2293           319            255            320            255            
2294           319            255            320            255            
2295           319            255            320            255            
2296           319            255            320            255            
2297           319            255            320            255            
2298           319            255            320            255            
2299           319            255            320            255            
2300           319            255            320            255            
2301           319            255            320            256            
2302           319            255            320            255            
2303           319            255            320            255            
2304           319            255            320            255            
2305           319            255            320            255            
2306           319            255            320            256            
2307           319            255            320            255            
2308           319            255            320            256            
2309           319            255            320            255            
2310           319            255            320            256            
2311           319            255            320            256            
2312           319            255            320            255            
2313           319            255            320            256            
2314           319            255            320            255            
2315           319            255            320            256            
2316           319            255            320            256            
2317           319            255            320            256            
2318           319            255            320            256            
2319           319            255            320            256            
2320           319            255            320            256            
2321           319            255            320            256            
2322           319            255            320            256            
2323           319            255            320            256            
2324           319            255            320            256            
2325           319            255            320            256            
2326           319            255            320            256            
2327           319            255            320            256            
2328           319            255            320            256            
2329           319            255            320            256            
2330           319            255            320            256            
2331           319            255            320            256            
2332           319            255            320            256            
2333           319            255            320            256            
2334           319            255            320            256            
2335           319            255            320            256            
2336           319            255            320            256            
2337           319            255            320            256            
2338           319            255            320            256            
2339           319            255            320            256            
2340           319            255            320            256            
2341           319            255            320            256            
2342           319            255            320            256            
2343           319            255            320            256            
2344           319            255            320            256            
2345           319            255            320            256            
2346           319            255            320            256            
2347           319            255            320            256            
2348           319            255            320            256            
2349           319            255            320            256            
2350           319            255            320            256            
2351           319            255            320            256            
2352           319            255            320            256            
2353           319            255            320            256            
2354           319            255            320            256            
2355           319            255            320            256            
2356           319            255            320            256            
2357           319            255            320            256            
2358           319            255            320            256            
2359           319            255            320            256            
2360           319            255            320            256            
2361           319            255            320            256            
2362           319            255            320            256            
2363           319            255            320            256            
2364           319            255            320            256            
2365           319            255            320            256            
2366           319            255            320            256            
2367           319            255            320            256            
2368           319            255            320            256            
2369           319            255            320            256            
2370           319            255            320            256            
2371           319            255            320            256            
2372           319            255            320            256            
2373           319            255            320            256            
2374           319            255            320            256            
2375           319            255            320            256            
2376           319            255            320            256            
2377           319            255            320            256            
2378           319            255            320            256            
2379           319            255            320            256            
2380           319            255            320            256            
2381           319            255            320            256            
2382           319            255            320            256            
2383           319            255            320            256            
2384           319            255            320            256            
2385           319            255            320            256            
2386           319            255            320            256            
2387           319            255            320            256            
2388           319            255            320            256            
2389           319            255            320            256            
2390           319            255            320            256            
2391           319            255            320            256            
2392           319            255            320            256            
2393           319            255            320            256            
2394           319            255            320            256            
2395           319            255            320            256            
2396           319            255            320            256            
2397           319            255            320            256            
2398           319            255            320            256            
2399           319            255            320            256            
2400           319            255            320            256            
2401           319            255            320            256            
2402           319            255            320            256            
2403           319            255            320            256            
2404           319            255            320            256            
2405           319            255            320            256            
2406           319            255            320            256            
2407           319            255            320            256            
2408           319            255            320            256            
2409           319            255            320            256            
2410           319            255            320            256            
2411           318            255            320            256            
2412           319            255            320            256            
2413           318            255            320            256            
2414           319            255            320            256            
2415           318            255            320            256            
2416           319            255            320            256            
2417           319            255            320            256            
2418           318            255            320            256            
2419           319            255            320            256            
2420           318            255            320            256            
2421           319            255            320            256            
2422           319            255            320            256            
2423           319            255            320            256            
2424           319            255            320            256            
2425           319            255            320            256            
2426           319            255            320            256            
2427           319            255            320            256            
2428           319            255            320            256            
2429           319            255            320            256            
2430           319            255            320            256            
2431           319            255            320            256            
2432           319            255            320            256            
2433           319            255            320            256            
2434           319            255            320            256            
2435           319            255            320            256            
2436           319            255            320            256            
2437           319            255            320            256            
2438           319            255            320            256            
2439           319            255            320            256            
2440           319            255            320            256            
2441           319            255            320            256            
2442           319            255            320            256            
2443           319            255            320            256            
2444           319            255            320            256            
2445           319            255            320            256            
2446           319            255            320            256            
2447           319            255            320            256            
2448           319            255            320            256            
2449           319            255            320            256            
2450           319            255            320            256            
2451           319            255            320            256            
2452           319            255            320            256            
2453           319            255            320            256            
2454           319            255            320            256            
2455           319            255            320            256            
2456           319            255            320            256            
2457           319            255            320            256            
2458           319            255            320            256            
2459           319            255            320            256            
2460           319            255            320            256            
2461           319            255            320            256            
2462           319            255            320            256            
2463           319            255            320            256            
2464           319            255            320            256            
2465           319            255            320            256            
2466           319            255            320            256            
2467           319            255            320            256            
2468           319            255            320            256            
2469           319            255            320            256            
2470           319            255            320            256            
2471           319            255            320            256            
2472           319            255            320            256            
2473           319            255            320            256            
2474           319            255            320            256            
2475           319            255            320            256            
2476           319            255            320            256            
2477           319            255            320            256            
2478           319            255            320            256            
2479           319            255            320            256            
2480           319            255            320            256            
2481           319            255            320            256            
2482           319            255            320            256            
2483           319            255            320            256            
2484           319            255            320            256            
2485           319            255            320            256            
2486           319            255            320            256            
2487           319            255            320            256            
2488           319            255            320            256            
2489           319            255            320            256            
2490           319            255            320            256            
2491           319            255            320            256            
2492           319            255            320            256            
2493           319            255            320            256            
2494           319            255            320            256            
2495           319            255            320            256            
2496           319            255            320            256            
2497           319            255            320            256            
2498           319            255            320            256            
2499           319            255            320            256            
2500           319            255            320            256            
2501           319            255            320            256            
2502           319            255            320            256            
2503           319            255            320            256            
2504           319            255            320            256            
2505           319            255            320            256            
2506           319            255            320            256            
2507           319            255            320            256            
2508           319            255            320            256            
2509           319            255            320            256            
2510           319            255            320            256            
2511           319            255            320            256            
2512           319            255            320            256            
2513           319            255            320            256            
2514           319            255            320            256            
2515           319            255            320            256            
2516           319            255            320            256            
2517           319            255            320            256            
2518           319            255            320            256            
2519           319            255            320            256            
2520           319            255            320            256            
2521           319            255            320            256            
2522           319            255            320            256            
2523           319            255            320            256            
2524           319            255            320            256            
2525           319            255            320            256            
2526           319            255            320            256            
2527           319            255            320            256            
2528           319            255            320            256            
2529           319            255            320            256            
2530           319            255            320            256            
2531           319            255            320            256            
2532           319            255            320            256            
2533           319            255            320            256            
2534           319            255            320            256            
2535           319            255            320            256            
2536           319            255            320            256            
2537           319            255            320            256            
2538           319            255            320            256            
2539           319            255            320            256            
2540           319            255            320            256            
2541           319            255            320            256            
2542           319            255            320            256            
2543           319            255            320            256            
2544           319            255            320            256            
2545           319            255            320            256            
2546           319            255            320            256            
2547           319            255            320            256            
2548           319            255            320            256            
2549           319            255            320            256            
2550           319            255            320            256            
2551           319            255            320            256            
2552           319            255            320            256            
2553           319            255            320            256            
2554           319            255            320            256            
2555           319            255            320            256            
2556           319            255            320            256            
2557           319            255            320            256            
2558           319            255            320            256            
2559           319            255            320            256            
2560           319            255            320            256            
2561           319            255            320            256            
2562           319            255            320            256            
2563           319            255            320            256            
2564           319            255            320            256            
2565           319            255            320            256            
2566           319            255            320            256            
2567           319            255            320            256            
2568           319            255            320            256            
2569           319            255            320            256            
2570           319            255            320            256            
2571           319            255            320            256            
2572           319            255            320            256            
2573           319            255            320            256            
2574           319            255            320            256            
2575           319            255            320            256            
2576           319            255            320            256            
2577           319            255            320            256            
2578           319            255            320            256            
2579           319            255            320            256            
2580           319            255            320            256            
2581           319            255            320            256            
2582           319            255            320            256            
2583           319            255            320            256            
2584           319            255            320            256            
2585           319            255            320            256            
2586           319            255            320            256            
2587           319            255            320            256            
2588           319            255            320            256            
2589           319            255            320            256            
2590           319            255            320            256            
2591           319            255            320            256            
2592           319            255            320            256            
2593           319            255            320            256            
2594           319            255            320            256            
2595           319            255            320            256            
2596           319            255            320            256            
2597           319            255            320            256            
2598           319            255            320            256            
2599           319            255            320            256            
2600           319            255            320            256            
2601           319            255            320            256            
2602           319            255            320            256            
2603           319            255            320            256            
2604           319            255            320            256            
2605           319            255            320            256            
2606           319            255            320            256            
2607           319            255            320            256            
2608           319            255            320            256            
2609           319            255            320            256            
2610           319            255            320            256            
2611           319            255            320            256            
2612           319            255            320            256            
2613           319            255            320            256            
2614           319            255            320            256            
2615           319            255            320            256            
2616           319            255            320            256            
2617           319            255            320            256            
2618           319            255            320            256            
2619           319            255            320            256            
2620           319            255            320            256            
2621           319            255            320            256            
2622           319            255            320            256            
2623           319            255            320            256            
2624           319            255            320            256            
2625           319            255            320            256            
2626           319            255            320            256            
2627           319            255            320            256            
2628           319            255            320            256            
2629           319            255            320            256            
2630           319            255            320            256            
2631           319            255            320            256            
2632           319            255            320            256            
2633           319            255            320            256            
2634           319            255            320            256            
2635           319            255            320            256            
2636           319            255            320            256            
2637           319            255            320            256            
2638           319            255            320            256            
2639           319            255            320            256            
2640           319            255            320            256            
2641           319            255            320            256            
2642           319            255            320            256            
2643           319            255            320            256            
2644           319            255            320            256            
2645           319            255            320            256            
2646           319            255            320            256            
2647           319            255            320            256            
2648           319            255            320            256            
2649           319            255            320            256            
2650           319            255            320            256            
2651           319            255            320            256            
2652           319            255            320            256            
2653           319            255            320            256            
2654           319            255            320            256            
2655           319            255            320            256            
2656           319            255            320            256            
2657           319            255            320            256            
2658           319            255            320            256            
2659           319            255            320            256            
2660           319            255            320            256            
2661           319            255            320            256            
2662           319            255            320            256            
2663           319            255            320            256            
2664           319            255            320            256            
2665           319            255            320            256            
2666           319            255            320            256            
2667           319            255            320            256            
2668           319            255            320            256            
2669           319            255            320            256            
2670           319            255            320            256            
2671           319            255            320            256            
2672           319            255            320            256            
2673           319            255            320            256            
2674           319            255            320            256            
2675           319            255            320            256            
2676           319            255            320            256            
2677           319            255            320            256            
2678           319            255            320            256            
2679           319            255            320            256            
2680           319            255            320            256            
2681           319            255            320            256            
2682           319            255            320            256            
2683           319            255            320            256            
2684           319            255            320            256            
2685           319            255            320            256            
2686           319            255            320            256            
2687           319            255            320            256            
2688           319            255            320            256            
2689           319            255            320            256            
2690           319            255            320            256            
2691           319            255            320            256            
2692           319            255            320            256            
2693           319            255            320            256            
2694           319            255            320            256            
2695           319            255            320            256            
2696           319            255            320            256            
2697           319            255            320            256            
2698           319            255            320            256            
2699           319            255            320            256            
2700           319            255            320            256            
2701           319            255            320            256            
2702           319            255            320            256            
2703           319            255            320            256            
2704           319            255            320            256            
2705           319            255            320            256            
2706           319            255            320            256            
2707           319            255            320            256            
2708           319            255            320            256            
2709           319            255            320            256            
2710           319            255            320            256            
2711           319            255            320            256            
2712           319            255            320            256            
2713           319            255            320            256            
2714           319            255            320            256            
2715           319            255            320            256            
2716           319            255            320            256            
2717           319            255            320            256            
2718           319            255            320            256            
2719           319            255            320            256            
2720           319            255            320            256            
2721           319            255            320            256            
2722           319            255            320            256            
2723           319            255            320            256            
2724           319            255            320            256            
2725           319            255            320            256            
2726           319            255            320            256            
2727           319            255            320            256            
2728           319            255            320            256            
2729           319            255            320            256            
2730           319            255            320            256            
2731           319            255            320            256            
2732           319            255            320            256            
2733           319            255            320            256            
2734           319            255            320            256            
2735           319            255            320            256            
2736           319            255            320            256            
2737           319            255            320            256            
2738           319            255            320            256            
2739           319            255            320            256            
2740           319            255            320            256            
2741           319            255            320            256            
2742           319            255            320            256            
2743           319            255            320            256            
2744           319            255            320            256            
2745           319            255            320            256            
2746           319            255            320            256            
2747           319            255            320            256            
2748           319            255            320            256            
2749           319            255            320            256            
2750           319            255            320            256            
2751           319            255            320            256            
2752           319            255            320            256            
2753           319            255            320            256            
2754           319            255            320            256            
2755           319            255            320            256            
2756           319            255            320            256            
2757           319            255            320            256            
2758           319            255            320            256            
2759           319            255            320            256            
2760           319            255            320            256            
2761           319            255            320            256            
2762           319            255            320            256            
2763           319            255            320            256            
2764           319            255            320            256            
2765           319            255            320            256            
2766           319            255            320            256            
2767           319            255            320            256            
2768           319            255            320            256            
2769           319            255            320            256            
2770           319            255            320            256            
2771           319            255            320            256            
2772           319            255            320            256            
2773           319            255            320            256            
2774           319            255            320            256            
2775           319            255            320            256            
2776           319            255            320            256            
2777           319            255            320            256            
2778           319            255            320            256            
2779           319            255            320            256            
2780           319            255            320            256            
2781           319            255            320            256            
2782           319            255            320            256            
2783           319            255            320            256            
2784           319            255            320            256            
2785           319            255            320            256            
2786           319            255            320            256            
2787           319            255            320            256            
2788           319            255            320            256            
2789           319            255            320            256            
2790           319            255            320            256            
2791           319            255            320            256            
2792           319            255            320            256            
2793           319            255            320            256            
2794           319            255            320            256            
2795           319            255            320            256            
2796           319            255            320            256            
2797           319            255            320            256            
2798           319            255            320            256            
2799           319            255            320            256            
2800           319            255            320            256            
2801           319            255            320            256            
2802           319            255            320            256            
2803           319            255            320            256            
2804           319            255            320            256            
2805           319            255            320            256            
2806           319            255            320            256            
2807           319            255            320            256            
2808           319            255            320            256            
2809           319            255            320            256            
2810           319            255            320            256            
2811           319            255            320            256            
2812           319            255            320            256            
2813           319            255            320            256            
2814           319            255            320            256            
2815           319            255            320            256            
2816           319            255            320            256            
2817           319            255            320            256            
2818           319            255            320            256            
2819           319            255            320            256            
2820           319            255            320            256            
2821           319            255            320            256            
2822           319            255            320            256            
2823           319            255            320            256            
2824           319            255            320            256            
2825           319            255            320            256            
2826           319            255            320            256            
2827           319            255            320            256            
2828           319            255            320            256            
2829           319            255            320            256            
2830           319            255            320            256            
2831           319            255            320            256            
2832           319            255            320            256            
2833           319            255            320            256            
2834           319            255            320            256            
2835           319            255            320            256            
2836           319            255            320            256            
2837           319            255            320            256            
2838           319            255            320            256            
2839           319            255            320            256            
2840           319            255            320            256            
2841           319            255            320            256            
2842           319            255            320            256            
2843           319            255            320            256            
2844           319            255            320            256            
2845           319            255            320            256            
2846           319            255            320            256            
2847           319            255            320            256            
2848           319            255            320            256            
2849           319            255            320            256            
2850           319            255            320            256            
2851           319            255            320            256            
2852           319            255            320            256            
2853           319            255            320            256            
2854           319            255            320            256            
2855           319            255            320            256            
2856           318            255            320            256            
2857           318            255            320            256            
2858           318            255            320            256            
2859           318            255            320            256            
2860           319            255            320            256            
2861           318            255            320            256            
2862           318            255            320            256            
2863           318            255            320            256            
2864           318            255            320            256            
2865           318            255            320            256            
2866           318            255            320            256            
2867           318            255            320            256            
