Frame          Left           Top            Right          Bottom         
3248           319            254            320            256            
3249           319            254            320            256            
3250           319            254            320            256            
3251           319            254            320            256            
3252           319            254            320            256            
3253           319            254            320            256            
3254           319            254            320            256            
3255           319            254            320            256            
3256           319            254            320            256            
3257           319            254            320            256            
3258           319            254            320            256            
3259           319            254            320            256            
3260           319            254            320            256            
3261           319            254            320            256            
3262           319            254            320            256            
3263           319            254            320            256            
3264           319            254            320            256            
3265           319            254            320            256            
3266           319            254            320            256            
3267           319            254            320            256            
3268           319            254            320            256            
3269           319            254            320            256            
3270           319            254            320            256            
3271           319            254            320            256            
3272           319            254            320            256            
3273           319            254            320            256            
3274           319            254            320            256            
3275           319            254            320            256            
3276           319            254            320            256            
3277           319            254            320            256            
3278           319            254            320            256            
3279           319            254            320            256            
3280           319            254            320            256            
3281           319            254            320            256            
3282           319            254            320            256            
3283           319            254            320            256            
3284           319            254            320            256            
3285           319            254            320            256            
3286           319            254            320            256            
3287           319            254            320            256            
3288           319            254            320            256            
3289           319            254            320            256            
3290           319            254            320            256            
3291           319            254            320            256            
3292           319            254            320            256            
3293           319            254            320            256            
3294           319            254            320            256            
3295           319            254            320            256            
3296           319            254            320            256            
3297           319            254            320            256            
3298           319            254            320            256            
3299           319            254            320            256            
3300           319            254            320            256            
3301           319            254            320            256            
3302           319            254            320            256            
3303           319            254            320            256            
3304           319            254            320            256            
3305           319            254            320            256            
3306           319            254            320            256            
3307           319            254            320            256            
3308           319            254            320            256            
3309           319            254            320            256            
3310           319            254            320            256            
3311           319            254            320            256            
3312           319            254            320            256            
3313           319            254            320            256            
3314           319            254            320            256            
3315           319            254            320            256            
3316           319            254            320            256            
3317           319            254            320            256            
3318           319            254            320            256            
3319           319            254            320            256            
3320           319            254            320            256            
3321           319            254            320            256            
3322           319            254            320            256            
3323           319            254            320            256            
3324           319            254            320            256            
3325           319            254            320            256            
3326           319            254            320            256            
3327           319            254            320            256            
3328           319            254            320            256            
3329           319            254            320            256            
3330           319            254            320            256            
3331           319            254            320            256            
3332           319            254            320            256            
3333           319            254            320            256            
3334           319            254            320            256            
3335           319            254            320            256            
3336           319            254            320            256            
3337           319            254            320            256            
3338           319            254            320            256            
3339           319            254            320            256            
3340           319            254            320            256            
3341           319            254            320            256            
3342           319            254            320            256            
3343           319            254            320            256            
3344           319            254            320            256            
3345           319            254            320            256            
3346           319            254            320            256            
3347           319            254            320            256            
3348           319            254            320            256            
3349           319            254            320            256            
3350           319            254            320            256            
3351           319            254            320            256            
3352           319            254            320            256            
3353           319            254            320            256            
3354           319            254            320            256            
3355           319            254            320            256            
3356           319            254            320            256            
3357           319            254            320            256            
3358           319            254            320            256            
3359           319            254            320            256            
3360           319            254            320            256            
3361           319            254            320            256            
3362           319            254            320            256            
3363           319            254            320            256            
3364           319            254            320            256            
3365           319            254            320            256            
3366           319            254            320            256            
3367           319            254            320            256            
3368           319            254            320            256            
3369           319            254            320            256            
3370           319            254            320            256            
3371           319            254            320            256            
3372           319            254            320            256            
3373           319            254            320            256            
3374           319            254            320            256            
3375           319            254            320            256            
3376           319            254            320            256            
3377           319            254            320            256            
3378           319            254            320            256            
3379           319            254            320            256            
3380           319            254            320            256            
3381           319            254            320            256            
3382           319            254            320            256            
3383           319            254            320            256            
3384           319            254            320            256            
3385           319            254            320            256            
3386           319            254            320            256            
3387           319            254            320            256            
3388           319            254            320            256            
3389           319            254            320            256            
3390           319            254            320            256            
3391           319            254            320            256            
3392           319            254            320            256            
3393           319            254            320            256            
3394           319            254            320            256            
3395           319            254            320            256            
3396           319            254            320            256            
3397           319            254            320            256            
3398           319            254            320            256            
3399           319            254            320            256            
3400           319            254            320            256            
3401           319            254            320            256            
3402           319            254            320            256            
3403           319            254            320            256            
3404           319            254            320            256            
3405           319            254            320            256            
3406           319            254            320            256            
3407           319            254            320            256            
3408           319            254            320            256            
3409           319            254            320            256            
3410           319            254            320            256            
3411           319            254            320            256            
3412           319            254            320            256            
3413           319            254            320            256            
3414           319            254            320            256            
3415           319            254            320            256            
3416           319            254            320            256            
3417           319            254            320            256            
3418           319            254            320            256            
3419           319            254            320            256            
3420           319            254            320            256            
3421           319            254            320            256            
3422           319            254            320            256            
3423           319            254            320            256            
3424           319            254            320            256            
3425           319            254            320            256            
3426           319            254            320            256            
3427           319            254            320            256            
3428           319            254            320            256            
3429           319            254            320            256            
3430           319            254            320            256            
3431           319            254            320            256            
3432           319            254            320            256            
3433           319            254            320            256            
3434           319            254            320            256            
3435           319            254            320            256            
3436           319            254            320            256            
3437           319            254            320            256            
3438           319            254            320            256            
3439           319            254            320            256            
3440           319            254            320            256            
3441           319            254            320            256            
3442           319            254            320            256            
3443           319            254            320            256            
3444           319            254            320            256            
3445           319            254            320            256            
3446           319            254            320            256            
3447           319            254            320            256            
3448           319            254            320            256            
3449           319            254            320            256            
3450           319            254            320            256            
3451           319            254            320            256            
3452           319            254            320            256            
3453           319            254            320            256            
3454           319            254            320            256            
3455           319            254            320            256            
3456           319            254            320            256            
3457           319            254            320            256            
3458           319            254            320            256            
3459           319            254            320            256            
3460           319            254            320            256            
3461           319            254            320            256            
3462           319            254            320            256            
3463           319            254            320            256            
3464           319            254            320            256            
3465           319            254            320            256            
3466           319            254            320            256            
3467           319            254            320            256            
3468           319            254            320            256            
3469           319            254            320            256            
3470           319            254            320            256            
3471           319            254            320            256            
3472           319            254            320            256            
3473           319            254            320            256            
3474           319            254            320            256            
3475           319            254            320            256            
3476           319            254            320            256            
3477           319            254            320            256            
3478           319            254            320            256            
3479           319            254            320            256            
3480           319            254            320            256            
3481           319            254            320            256            
3482           319            254            320            256            
3483           319            254            320            256            
3484           319            254            320            256            
3485           319            254            320            256            
3486           319            254            320            256            
3487           319            254            320            256            
3488           319            254            320            256            
3489           319            254            320            256            
3490           319            254            320            256            
3491           319            254            320            256            
3492           319            254            320            256            
3493           319            254            320            256            
3494           319            254            320            256            
3495           319            254            320            256            
3496           319            254            320            256            
3497           319            254            320            256            
3498           319            254            320            256            
3499           319            254            320            256            
3500           319            254            320            256            
3501           319            254            320            256            
3502           319            254            320            256            
3503           319            254            320            256            
3504           319            254            320            256            
3505           319            254            320            256            
3506           319            254            320            256            
3507           319            254            320            256            
3508           319            254            320            256            
3509           319            254            320            256            
3510           319            254            320            256            
3511           319            254            320            256            
3512           319            254            320            256            
3513           319            254            320            256            
3514           319            254            320            256            
3515           319            254            320            256            
3516           319            254            320            256            
3517           319            254            320            256            
3518           319            254            320            256            
3519           319            254            320            256            
3520           319            254            320            256            
3521           319            254            320            256            
3522           319            254            320            256            
3523           319            254            320            256            
3524           319            254            320            256            
3525           319            254            320            256            
3526           319            254            320            256            
3527           319            254            320            256            
3528           319            254            320            256            
3529           319            254            320            256            
3530           319            254            320            256            
3531           319            254            320            256            
3532           319            254            320            256            
3533           319            254            320            256            
3534           319            254            320            256            
3535           319            254            320            256            
3536           319            254            320            256            
3537           319            254            320            256            
3538           319            254            320            256            
3539           319            254            320            256            
3540           319            254            320            256            
3541           319            254            320            256            
3542           319            254            320            256            
3543           319            254            320            256            
3544           319            254            320            256            
3545           319            254            320            256            
3546           319            254            320            256            
3547           319            254            320            256            
3548           319            254            320            256            
3549           319            254            320            256            
3550           319            254            320            256            
3551           319            254            320            256            
3552           319            254            320            256            
3553           319            254            320            256            
3554           319            254            320            256            
3555           319            254            320            256            
3556           319            254            320            256            
3557           319            254            320            256            
3558           319            254            320            256            
3559           319            254            320            256            
3560           319            254            320            256            
3561           319            254            320            256            
3562           319            254            320            256            
3563           319            254            320            256            
3564           319            254            320            256            
3565           319            254            320            256            
3566           319            254            320            256            
3567           319            254            320            256            
3568           319            254            320            256            
3569           319            254            320            256            
3570           319            254            320            256            
3571           319            254            320            256            
3572           319            254            320            256            
3573           319            254            320            256            
3574           319            254            320            256            
3575           319            254            320            256            
3576           319            254            320            256            
3577           319            254            320            256            
3578           319            254            320            256            
3579           319            254            320            256            
3580           319            254            320            256            
3581           319            254            320            256            
3582           319            254            320            256            
3583           319            254            320            256            
3584           319            254            320            256            
3585           319            254            320            256            
3586           319            254            320            256            
3587           319            254            320            256            
3588           319            254            320            256            
3589           319            254            320            256            
3590           319            254            320            256            
3591           319            254            320            256            
3592           319            254            320            256            
3593           319            254            320            256            
3594           319            254            320            256            
3595           319            254            320            256            
3596           319            254            320            256            
3597           319            254            320            256            
3598           319            254            320            256            
3599           319            254            320            256            
3600           319            254            320            256            
3601           319            254            320            256            
3602           319            254            320            256            
3603           319            254            320            256            
3604           319            254            320            256            
3605           319            254            320            256            
3606           319            254            320            256            
3607           319            254            320            256            
3608           319            254            320            256            
3609           319            254            320            256            
3610           319            254            320            256            
3611           319            254            320            256            
3612           319            254            320            256            
3613           319            254            320            256            
3614           319            254            320            256            
3615           319            254            320            256            
3616           319            254            320            256            
3617           319            254            320            256            
3618           319            254            320            256            
3619           319            254            320            256            
3620           319            254            320            256            
3621           319            254            320            256            
3622           319            254            320            256            
3623           319            254            320            256            
3624           319            254            320            256            
3625           319            254            320            256            
3626           319            254            320            256            
3627           319            254            320            256            
3628           319            254            320            256            
3629           319            254            320            256            
3630           319            254            320            256            
3631           319            254            320            256            
3632           319            254            320            256            
3633           319            254            320            256            
3634           319            254            320            256            
3635           319            254            320            256            
3636           319            254            320            256            
3637           319            254            320            256            
3638           319            254            320            256            
3639           319            254            320            256            
3640           319            254            320            256            
3641           319            254            320            256            
3642           319            254            320            256            
3643           319            254            320            256            
3644           319            254            320            256            
3645           319            254            320            256            
3646           319            254            320            256            
3647           319            254            320            256            
3648           319            254            320            256            
3649           319            254            320            256            
3650           319            254            320            256            
3651           319            254            320            256            
3652           319            254            320            256            
3653           319            254            320            256            
3654           319            254            320            256            
3655           319            254            320            256            
3656           319            254            320            256            
3657           319            254            320            256            
3658           319            254            320            256            
3659           319            254            320            256            
3660           319            254            320            256            
3661           319            254            320            256            
3662           319            254            320            256            
3663           319            254            320            256            
3664           319            254            320            256            
3665           319            254            320            256            
3666           319            254            320            256            
3667           319            254            320            256            
3668           319            254            320            256            
3669           319            254            320            256            
3670           319            254            320            256            
3671           319            254            320            256            
3672           319            254            320            256            
3673           319            254            320            256            
3674           319            254            320            256            
3675           319            254            320            256            
3676           319            254            320            256            
3677           319            254            320            256            
3678           319            254            320            256            
3679           319            254            320            256            
3680           319            254            320            256            
3681           319            254            320            256            
3682           319            254            320            256            
3683           319            254            320            256            
3684           319            254            320            256            
3685           319            254            320            256            
3686           319            254            320            256            
3687           319            254            320            256            
3688           319            254            320            256            
3689           319            254            320            256            
3690           319            254            320            256            
3691           319            254            320            256            
3692           319            254            320            256            
3693           319            254            320            256            
3694           319            254            320            256            
3695           319            254            320            256            
3696           319            254            320            256            
3697           319            254            320            256            
3698           319            254            320            256            
3699           319            254            320            256            
3700           319            254            320            256            
3701           319            254            320            256            
3702           319            254            320            256            
3703           319            254            320            256            
3704           319            254            320            256            
3705           319            254            320            256            
3706           319            254            320            256            
3707           319            254            320            256            
3708           319            254            320            256            
3709           319            254            320            256            
3710           319            254            320            256            
3711           319            254            320            256            
3712           319            254            320            256            
3713           319            254            320            256            
3714           319            254            320            256            
3715           319            254            320            256            
3716           319            254            320            256            
3717           319            254            320            256            
3718           319            254            320            256            
3719           319            254            320            256            
3720           319            254            320            256            
3721           319            254            320            256            
3722           319            254            320            256            
3723           319            254            320            256            
3724           319            254            320            256            
3725           319            254            320            256            
3726           319            254            320            256            
3727           319            254            320            256            
3728           319            254            320            256            
3729           319            254            320            256            
3730           319            254            320            256            
3731           319            254            320            256            
3732           319            254            320            256            
3733           319            254            320            256            
3734           319            254            320            256            
3735           319            254            320            256            
3736           319            254            320            256            
3737           319            254            320            256            
3738           319            254            320            256            
3739           319            254            320            256            
3740           319            254            320            256            
3741           319            254            320            256            
3742           319            254            320            256            
3743           319            254            320            256            
3744           319            254            320            256            
3745           319            254            320            256            
3746           319            254            320            256            
3747           319            254            320            256            
3748           319            254            320            256            
3749           319            254            320            256            
3750           319            254            320            256            
3751           319            254            320            256            
3752           319            254            320            256            
3753           319            254            320            256            
3754           319            254            320            256            
3755           319            254            320            256            
3756           319            254            320            256            
3757           319            254            320            256            
3758           319            254            320            256            
3759           319            254            320            256            
3760           319            254            320            256            
3761           319            254            320            256            
3762           319            254            320            256            
3763           319            254            320            256            
3764           319            254            320            256            
3765           319            254            320            256            
3766           319            254            320            256            
3767           319            254            320            256            
3768           319            254            320            256            
3769           319            254            320            256            
3770           319            254            320            256            
3771           319            254            320            256            
3772           319            254            320            256            
3773           319            254            320            256            
3774           319            254            320            256            
3775           319            254            320            256            
3776           319            254            320            256            
3777           319            254            320            256            
3778           319            254            320            256            
3779           319            254            320            256            
3780           319            254            320            256            
3781           319            254            320            256            
3782           319            254            320            256            
3783           319            254            320            256            
3784           319            254            320            256            
3785           319            254            320            256            
3786           319            254            320            256            
3787           319            254            320            256            
3788           319            254            320            256            
3789           319            254            320            256            
3790           319            254            320            256            
3791           319            254            320            256            
3792           319            254            320            256            
3793           319            254            320            256            
3794           319            254            320            256            
3795           319            254            320            256            
3796           319            254            320            256            
3797           319            254            320            256            
3798           319            254            320            256            
3799           319            254            320            256            
3800           319            254            320            256            
3801           319            254            320            256            
3802           319            254            320            256            
3803           319            254            320            256            
3804           319            254            320            256            
3805           319            254            320            256            
3806           319            254            320            256            
3807           319            254            320            256            
3808           319            254            320            256            
3809           319            254            320            256            
3810           319            254            320            256            
3811           319            254            320            256            
3812           319            254            320            256            
3813           319            254            320            256            
3814           319            254            320            256            
3815           319            254            320            256            
3816           319            254            320            256            
3817           319            254            320            256            
3818           319            254            320            256            
3819           319            254            320            256            
3820           319            254            320            256            
3821           319            254            320            256            
3822           319            254            320            256            
3823           319            254            320            256            
3824           319            254            320            256            
3825           319            254            320            256            
3826           319            254            320            256            
3827           319            254            320            256            
3828           319            254            320            256            
3829           319            254            320            256            
3830           319            254            320            256            
3831           319            254            320            256            
3832           319            254            320            256            
3833           319            254            320            256            
3834           319            254            320            256            
3835           319            254            320            256            
3836           319            254            320            256            
3837           319            254            320            256            
3838           319            254            320            256            
3839           319            254            320            256            
3840           319            254            320            256            
